task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3235	fe/757862	4351575	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_213)	CACHED	0	2026-07-31 16:05:01.238	30m 50s	32.1s	141.8%	357.7 MB	572.4 MB	6.9 GB	28.2 MB
3229	fc/1e0de7	4351567	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_208)	CACHED	0	2026-07-31 16:04:01.236	31m 15s	54.2s	159.7%	855.2 MB	1.1 GB	12.9 GB	35.8 MB
3239	27/dcaecc	4351576	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_217)	CACHED	0	2026-07-31 16:05:01.253	32m 25s	1m 31s	165.2%	940.2 MB	2.9 GB	24.4 GB	51.4 MB
3234	eb/5164c9	4351574	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_212)	CACHED	0	2026-07-31 16:04:31.303	31m 50s	1m 8s	152.0%	330.2 MB	3.1 GB	18.2 GB	40.6 MB
3237	46/dd4426	4351573	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_215)	CACHED	0	2026-07-31 16:04:31.285	31m 50s	34.4s	154.4%	246 MB	567.4 MB	10.5 GB	27.6 MB
3238	eb/a52654	4351577	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_216)	CACHED	0	2026-07-31 16:05:11.239	31m 10s	1m 13s	169.8%	857.4 MB	1.1 GB	17.2 GB	44.1 MB
3240	eb/621ec4	4351578	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_218)	CACHED	0	2026-07-31 16:05:36.249	31m 50s	1m 18s	172.6%	857.1 MB	3.1 GB	20.6 GB	44.4 MB
3242	52/a35fdd	4351580	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_22)	CACHED	0	2026-07-31 16:06:16.275	32m 30s	3m 20s	179.7%	1.5 GB	1.9 GB	63.4 GB	89.8 MB
3243	ff/ccf734	4351581	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_220)	CACHED	0	2026-07-31 16:06:26.242	31m	1m 59s	168.4%	1.5 GB	1.9 GB	27.9 GB	58.9 MB
3246	96/4ff070	4351583	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_223)	CACHED	0	2026-07-31 16:06:36.251	30m 50s	1m 27s	168.5%	1.5 GB	2.8 GB	22.5 GB	48.5 MB
3244	6f/86efc9	4351582	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_221)	CACHED	0	2026-07-31 16:06:31.242	29m 50s	51.5s	161.7%	1.3 GB	1.7 GB	10.5 GB	34.9 MB
3245	02/5733c6	4351584	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_222)	CACHED	0	2026-07-31 16:06:36.271	30m 50s	1m 18s	171.9%	427.9 MB	606.1 MB	24.6 GB	46.1 MB
3241	00/9f7469	4351579	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_219)	CACHED	0	2026-07-31 16:05:51.466	30m	24s	154.9%	218.8 MB	328.8 MB	3.8 GB	26.5 MB
3248	47/dce0c7	4351585	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_225)	CACHED	0	2026-07-31 16:06:41.252	30m 45s	45.9s	163.4%	304.6 MB	3.1 GB	9.4 GB	34.8 MB
3254	8e/5432a8	4351591	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_230)	CACHED	0	2026-07-31 16:07:31.280	31m	1m 45s	180.0%	385.8 MB	608 MB	28.3 GB	59.7 MB
3256	68/75f5f0	4351594	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_232)	CACHED	0	2026-07-31 16:08:26.322	30m 5s	1m 50s	175.4%	378.3 MB	642.6 MB	28 GB	55.3 MB
3253	6a/2b8e02	4351593	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_23)	CACHED	0	2026-07-31 16:08:26.256	32m 10s	3m 53s	182.3%	1.5 GB	1.9 GB	69 GB	104.4 MB
3258	be/3ca637	4351599	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_234)	CACHED	0	2026-07-31 16:10:36.280	26m 20s	23.8s	152.7%	220.1 MB	418.4 MB	5.2 GB	24.9 MB
3252	dd/162499	4351590	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_229)	CACHED	0	2026-07-31 16:07:31.267	29m 55s	1m 5s	157.3%	230.4 MB	426.6 MB	16.5 GB	41.3 MB
3247	1f/766262	4351587	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_224)	CACHED	0	2026-07-31 16:07:11.248	31m 20s	1m 42s	166.2%	389.2 MB	634.4 MB	26 GB	55.5 MB
3250	21/c0b515	4351588	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_227)	CACHED	0	2026-07-31 16:07:11.262	30m 15s	55s	160.5%	329.7 MB	671 MB	17.4 GB	39.3 MB
3255	d5/410f64	4351592	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_231)	CACHED	0	2026-07-31 16:07:36.256	32m	2m 22s	166.9%	1.6 GB	1.9 GB	37.4 GB	68 MB
3259	d4/d528db	4351596	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_235)	CACHED	0	2026-07-31 16:09:11.254	28m 15s	36.1s	159.5%	285.6 MB	572.5 MB	10 GB	30.8 MB
3249	b8/928600	4351586	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_226)	CACHED	0	2026-07-31 16:06:56.268	30m 30s	50.7s	160.4%	227.9 MB	424.9 MB	10.7 GB	33.9 MB
3251	45/035f83	4351589	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_228)	CACHED	0	2026-07-31 16:07:31.249	29m 55s	57.9s	159.7%	392.8 MB	576 MB	15.8 GB	39.2 MB
3257	76/9efdee	4351554	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_233)	CACHED	0	2026-07-31 16:02:31.258	32m 45s	2m 7s	180.2%	397.2 MB	619.3 MB	34.7 GB	64.7 MB
3262	1a/4fbd02	4351608	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_238)	CACHED	0	2026-07-31 16:11:41.326	27m 55s	2m 13s	178.7%	398.8 MB	683.8 MB	37.7 GB	69.3 MB
3261	26/114e83	4351609	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_237)	CACHED	0	2026-07-31 16:12:16.262	26m 15s	1m 12s	159.4%	692.3 MB	1002.5 MB	17.7 GB	40.2 MB
3260	e0/3246fb	4351605	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_236)	CACHED	0	2026-07-31 16:10:41.253	27m 50s	48.4s	140.7%	1.5 GB	1.9 GB	9.1 GB	31.7 MB
3265	69/83a767	4351636	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_240)	CACHED	0	2026-07-31 16:16:26.271	24m 50s	31.4s	154.9%	1.9 GB	3 GB	4.8 GB	26.7 MB
3263	5d/8de29e	4351625	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_239)	CACHED	0	2026-07-31 16:14:46.266	25m 25s	24.5s	152.5%	50.9 MB	58.3 MB	4.7 GB	26.3 MB
3264	ee/6fc001	4351621	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_24)	CACHED	0	2026-07-31 16:13:51.266	29m 50s	4m 26s	174.4%	1.5 GB	1.9 GB	72.3 GB	113.8 MB
3267	72/49f3eb	4351643	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_242)	CACHED	0	2026-07-31 16:16:56.385	25m 55s	1m 47s	175.0%	1.5 GB	1.9 GB	29.4 GB	55.5 MB
3269	91/b7ff1c	4351666	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_244)	CACHED	0	2026-07-31 16:20:01.280	22m 45s	47.4s	170.7%	309.4 MB	578.5 MB	11.6 GB	36.5 MB
3271	c2/d8a21b	4351671	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_246)	CACHED	0	2026-07-31 16:21:01.406	22m 45s	1m 7s	160.0%	2 GB	2.4 GB	12.8 GB	38.7 MB
3268	d1/e3537a	4351668	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_243)	CACHED	0	2026-07-31 16:20:11.281	22m 35s	46.6s	161.9%	857.9 MB	1.1 GB	10.3 GB	34.4 MB
3266	7f/4c8694	4351629	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_241)	CACHED	0	2026-07-31 16:15:11.270	25m 30s	45.3s	149.1%	857 MB	1.1 GB	12.5 GB	31.9 MB
3272	d1/fd4ee9	4351678	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_247)	CACHED	0	2026-07-31 16:24:16.296	20m 55s	1m 26s	168.8%	1.5 GB	1.9 GB	24 GB	45.4 MB
3270	77/2cbc81	4351669	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_245)	CACHED	0	2026-07-31 16:20:41.304	22m 5s	50.2s	161.5%	857.3 MB	1.1 GB	13.2 GB	36.1 MB
3273	5c/96ff5b	4351672	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_248)	CACHED	0	2026-07-31 16:21:16.284	22m	26s	153.0%	185.2 MB	325.5 MB	7.7 GB	26.7 MB
3274	7a/689d8f	4351673	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_249)	CACHED	0	2026-07-31 16:21:16.298	22m	26.1s	156.2%	300.8 MB	575.2 MB	5.4 GB	27.6 MB
3276	9f/95e16d	4351675	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_250)	CACHED	0	2026-07-31 16:22:31.290	20m 45s	28.1s	162.7%	215.1 MB	329.8 MB	6.6 GB	27.5 MB
3275	56/246f82	4351568	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_25)	CACHED	0	2026-07-31 16:04:11.234	33m 5s	2m 18s	170.5%	833 MB	1.3 GB	43.4 GB	68.5 MB
3277	a3/99f8ad	4351682	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_251)	CACHED	0	2026-07-31 16:26:01.304	17m 50s	35.9s	149.2%	270 MB	573.1 MB	7.9 GB	29.7 MB
3278	36/8ca798	4351693	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_252)	CACHED	0	2026-07-31 16:30:01.312	15m 50s	43.5s	156.3%	361 MB	2.7 GB	11.5 GB	31.7 MB
3279	29/427a45	4351694	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_253)	CACHED	0	2026-07-31 16:30:01.329	16m 55s	2m 26s	175.3%	1.7 GB	2 GB	40.3 GB	68 MB
3280	89/d64f20	4351685	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_254)	CACHED	0	2026-07-31 16:27:51.309	17m 5s	1m 9s	151.6%	330.7 MB	581.9 MB	17.3 GB	40.6 MB
3281	37/65c17d	4351702	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_255)	CACHED	0	2026-07-31 16:32:01.316	13m 55s	33.7s	118.9%	348.2 MB	574.3 MB	7.7 GB	27.3 MB
3282	ea/0054b9	4351699	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_256)	CACHED	0	2026-07-31 16:31:36.316	13m 45s	29.8s	154.8%	346.7 MB	572.8 MB	8.5 GB	27.3 MB
3283	71/6145de	4351697	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_257)	CACHED	0	2026-07-31 16:31:01.330	14m 20s	34.4s	134.6%	189.5 MB	392.5 MB	7.9 GB	29.3 MB
3284	c8/68169e	4351706	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_258)	CACHED	0	2026-07-31 16:32:11.440	14m 5s	36.5s	145.3%	226.8 MB	423.8 MB	8.2 GB	28 MB
3285	2f/0d2d57	4351705	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_259)	CACHED	0	2026-07-31 16:32:11.425	16m 5s	2m 46s	175.9%	1008.7 MB	3.1 GB	51.2 GB	75.9 MB
3286	eb/ad10c0	4351703	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_26)	CACHED	0	2026-07-31 16:32:01.335	16m 45s	3m 7s	173.2%	1.5 GB	1.9 GB	52.6 GB	88.2 MB
3289	90/ecb3b7	4351709	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_262)	CACHED	0	2026-07-31 16:33:06.341	13m 50s	55.7s	167.6%	229.9 MB	425.5 MB	13.2 GB	38.3 MB
3291	1a/1c8b55	4351708	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_264)	CACHED	0	2026-07-31 16:32:41.330	13m 45s	36.1s	136.6%	1.1 GB	1.3 GB	8.1 GB	26.8 MB
3288	69/23fa94	4351710	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_261)	CACHED	0	2026-07-31 16:33:06.356	13m 55s	51.9s	155.3%	228 MB	424.7 MB	14.3 GB	37 MB
3290	55/a6b43f	4351711	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_263)	CACHED	0	2026-07-31 16:33:11.322	14m 50s	1m 40s	161.8%	1.5 GB	1.9 GB	31.4 GB	51.6 MB
3294	63/0f28a8	4351712	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_267)	CACHED	0	2026-07-31 16:33:11.340	14m 5s	37.2s	153.8%	361.1 MB	2.8 GB	9.7 GB	30.2 MB
3293	e2/8591f4	4351714	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_266)	CACHED	0	2026-07-31 16:33:16.343	14m 35s	38.4s	138.1%	227.7 MB	3 GB	7.8 GB	28.9 MB
3295	6d/45e906	4351717	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_268)	CACHED	0	2026-07-31 16:33:16.706	14m 30s	36.5s	156.4%	299.1 MB	3 GB	10.1 GB	31.8 MB
3287	5d/5312a2	4351704	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_260)	CACHED	0	2026-07-31 16:32:01.361	13m 55s	43.1s	153.8%	864.2 MB	3 GB	10.7 GB	32 MB
3292	01/7b5966	4351713	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_265)	CACHED	0	2026-07-31 16:33:11.355	14m 5s	34.8s	143.1%	310.7 MB	578.2 MB	9.7 GB	28.8 MB
3297	24/f772df	4351716	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_27)	CACHED	0	2026-07-31 16:33:16.378	18m	4m 9s	178.6%	1.6 GB	1.9 GB	70.6 GB	102.4 MB
3298	db/b81723	4351719	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_270)	CACHED	0	2026-07-31 16:34:16.335	13m 30s	48.2s	163.8%	855.2 MB	1.1 GB	11.6 GB	35.6 MB
3296	a0/f2bcf6	4351715	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_269)	CACHED	0	2026-07-31 16:33:16.362	15m	43.5s	154.3%	1.5 GB	1.9 GB	9.1 GB	30.7 MB
3300	c6/104b0f	4351721	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_272)	CACHED	0	2026-07-31 16:34:16.360	14m 5s	1m 4s	170.0%	233 MB	429.7 MB	19.5 GB	40.9 MB
3301	7a/009ede	4351722	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_273)	CACHED	0	2026-07-31 16:34:21.477	15m	1m 12s	156.3%	230.4 MB	3.1 GB	16.9 GB	43.4 MB
3303	03/c22666	4351724	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_275)	CACHED	0	2026-07-31 16:34:21.505	13m 25s	21.5s	158.1%	58.5 MB	74.1 MB	6.1 GB	25.8 MB
3305	7a/033182	4351725	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_277)	CACHED	0	2026-07-31 16:34:46.343	13m 15s	34.1s	149.9%	1.6 GB	2 GB	5.3 GB	26.7 MB
3299	43/e878ab	4351720	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_271)	CACHED	0	2026-07-31 16:34:16.348	14m 5s	56.6s	160.2%	230.1 MB	3.1 GB	12.8 GB	36.4 MB
3307	5a/5b9dfa	4351728	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_279)	CACHED	0	2026-07-31 16:35:16.358	13m 5s	32.8s	153.9%	275.1 MB	3 GB	9.2 GB	30.3 MB
3304	2e/756f62	4351723	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_276)	CACHED	0	2026-07-31 16:34:21.493	14m	30.2s	132.3%	309.1 MB	572.2 MB	9.1 GB	28.3 MB
3308	40/512abc	4351729	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_28)	CACHED	0	2026-07-31 16:35:16.370	16m 10s	3m 20s	169.5%	1.8 GB	2.2 GB	44.9 GB	87 MB
3302	ac/1b963a	4351727	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_274)	CACHED	0	2026-07-31 16:35:16.343	14m 5s	1m 6s	169.3%	858.4 MB	2.8 GB	15.3 GB	39.5 MB
3306	a4/361cb3	4351726	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_278)	CACHED	0	2026-07-31 16:35:16.325	13m 45s	1m 7s	171.1%	2.3 GB	2.7 GB	19.4 GB	43.8 MB
3309	2a/517044	4351730	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_280)	CACHED	0	2026-07-31 16:35:16.382	13m 30s	43.8s	139.6%	862.1 MB	1.1 GB	9.2 GB	30.3 MB
3310	b8/35dde1	4351731	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_281)	CACHED	0	2026-07-31 16:35:16.396	14m 5s	55.1s	124.4%	330.7 MB	573.5 MB	9 GB	32.7 MB
3311	11/de32de	4351734	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_282)	CACHED	0	2026-07-31 16:35:16.438	14m 5s	57.8s	145.8%	865.5 MB	1.1 GB	15 GB	37.2 MB
3315	c0/79550f	4351741	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_286)	CACHED	0	2026-07-31 16:36:11.329	13m 20s	26.2s	134.1%	223.8 MB	420.7 MB	5.6 GB	27.1 MB
3317	cb/ad5394	4351737	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_288)	CACHED	0	2026-07-31 16:35:51.344	13m 10s	21.8s	150.6%	166 MB	325.5 MB	4.3 GB	24.3 MB
3312	fc/586f5b	4351733	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_283)	CACHED	0	2026-07-31 16:35:16.425	14m 5s	1m 4s	165.6%	232.3 MB	428.8 MB	16.1 GB	39.3 MB
3313	32/85e53d	4351732	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_284)	CACHED	0	2026-07-31 16:35:16.408	14m 5s	1m 13s	169.1%	877.1 MB	1.1 GB	21.3 GB	42.9 MB
3316	ec/3039e5	4351742	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_287)	CACHED	0	2026-07-31 16:36:16.330	13m 40s	34.7s	135.3%	850.3 MB	1.1 GB	7.1 GB	28.1 MB
3318	ea/1e8107	4351738	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_289)	CACHED	0	2026-07-31 16:35:51.356	13m 10s	26.3s	143.5%	715.3 MB	1006.4 MB	5.6 GB	24 MB
3319	3b/5f684b	4351743	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_29)	CACHED	0	2026-07-31 16:36:16.355	17m 10s	4m 34s	175.8%	1.8 GB	2.1 GB	70.2 GB	116.7 MB
3321	bc/4d8c00	4351747	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_291)	CACHED	0	2026-07-31 16:36:21.386	13m 30s	32.8s	158.2%	227.1 MB	424 MB	7.1 GB	29.3 MB
3320	25/f8ba87	4351744	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_290)	CACHED	0	2026-07-31 16:36:16.368	13m 35s	25.2s	155.0%	224 MB	416.7 MB	7.7 GB	26.5 MB
3314	a3/b859cc	4351735	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_285)	CACHED	0	2026-07-31 16:35:16.450	14m 5s	41.9s	151.4%	249.6 MB	572.7 MB	10.2 GB	35 MB
3323	3c/c00600	4351745	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_293)	CACHED	0	2026-07-31 16:36:21.357	13m 30s	47.2s	112.5%	138.8 MB	2.6 GB	10.9 GB	28.7 MB
3324	85/376d0b	4351748	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_294)	CACHED	0	2026-07-31 16:36:21.416	14m 5s	55.2s	151.4%	1.1 GB	1.4 GB	16.4 GB	34.7 MB
3322	e2/4a771c	4351746	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_292)	CACHED	0	2026-07-31 16:36:21.372	13m 30s	33.8s	162.2%	312.2 MB	574.4 MB	9.7 GB	30.1 MB
3325	54/85bfde	4351750	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_295)	CACHED	0	2026-07-31 16:36:21.439	13m 30s	22.2s	151.0%	181.8 MB	315.2 MB	5.4 GB	24.5 MB
3326	46/6f3d78	4351749	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_296)	CACHED	0	2026-07-31 16:36:21.427	13m 30s	30s	138.4%	340.7 MB	572.3 MB	7.1 GB	27.5 MB
3327	c9/26ca9f	4351752	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_297)	CACHED	0	2026-07-31 16:36:56.337	13m 10s	28.7s	150.3%	226.7 MB	423.9 MB	6.8 GB	27.2 MB
3330	b1/91f5f3	4351756	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_3)	CACHED	0	2026-07-31 16:37:26.334	16m 20s	4m 5s	173.2%	1.8 GB	2.2 GB	74.5 GB	106.6 MB
3331	a6/91c3f5	4351755	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_30)	CACHED	0	2026-07-31 16:37:16.378	18m 30s	5m 46s	182.6%	1.5 GB	1.9 GB	110 GB	143.8 MB
3329	37/764d29	4351754	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_299)	CACHED	0	2026-07-31 16:37:16.365	12m 50s	29.6s	158.8%	226.7 MB	423.5 MB	6.5 GB	27.8 MB
3328	e9/720dc1	4351753	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_298)	CACHED	0	2026-07-31 16:37:16.349	12m 50s	28.5s	161.3%	166.9 MB	318.4 MB	6.5 GB	28 MB
3332	ca/e3cff7	4351757	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_300)	CACHED	0	2026-07-31 16:37:26.355	13m	29s	154.6%	199.5 MB	3 GB	7.2 GB	27.9 MB
3333	53/12e821	4351758	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_301)	CACHED	0	2026-07-31 16:37:26.371	13m	43.4s	113.9%	205.5 MB	1.3 GB	6.4 GB	28.8 MB
3334	a8/6752de	4351759	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_302)	CACHED	0	2026-07-31 16:37:26.385	13m 30s	37.9s	165.5%	486.9 MB	711.5 MB	8 GB	31.1 MB
3337	de/c0f341	4351762	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_305)	CACHED	0	2026-07-31 16:37:26.421	13m 30s	29.5s	136.5%	609.1 MB	792.6 MB	3.4 GB	24.8 MB
3335	5a/942790	4351760	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_303)	CACHED	0	2026-07-31 16:37:26.396	13m 30s	51.1s	169.6%	227.4 MB	425.7 MB	15.4 GB	37.6 MB
3339	4a/9efe92	4351764	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_307)	CACHED	0	2026-07-31 16:37:26.444	13m 30s	26s	152.1%	208 MB	351.9 MB	6.2 GB	27 MB
3336	bf/16274e	4351761	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_304)	CACHED	0	2026-07-31 16:37:26.410	14m 5s	57.8s	160.5%	230.4 MB	426.5 MB	17.5 GB	39.6 MB
3338	35/15c8c5	4351763	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_306)	CACHED	0	2026-07-31 16:37:26.432	13m 30s	23.9s	160.1%	225.3 MB	422.3 MB	5.3 GB	26.7 MB
3340	ec/28fa14	4351766	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_308)	CACHED	0	2026-07-31 16:37:26.466	14m 5s	36.3s	164.4%	297.5 MB	3 GB	9 GB	32 MB
3342	32/91a10e	4351767	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_31)	CACHED	0	2026-07-31 16:38:31.343	16m 15s	4m 4s	180.9%	1.6 GB	1.9 GB	75.8 GB	109.6 MB
3341	86/432bbe	4351765	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_309)	CACHED	0	2026-07-31 16:37:26.455	17m 5s	3m 18s	163.9%	2.1 GB	2.8 GB	60.6 GB	84.2 MB
3343	98/a8c05a	4351768	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_310)	CACHED	0	2026-07-31 16:38:31.366	14m	1m 51s	176.9%	326 MB	575.1 MB	31.2 GB	56 MB
3345	28/1a6383	4351769	NFCORE_MAG:MAG:PROKKA (METAMDBG-SemiBin2-zymo_fecal_312)	CACHED	0	2026-07-31 16:38:31.384	13m	28.8s	155.2%	307.6 MB	576.9 MB	12.5 GB	27.9 MB
