task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
836	fd/e88fb6	4322989	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D07)	CACHED	0	2026-07-05 20:38:26.618	13h 49m 28s	2m 57s	96.7%	37.7 MB	98.2 MB	9 GB	14.3 MB
803	8a/7809a7	4318335	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD (SPAdesHybrid-D01)	CACHED	0	2026-07-04 11:04:08.401	7m 5s	6m 4s	98.6%	2.4 GB	2.6 GB	1.9 GB	713.3 MB
738	77/3dd540	4325665	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_BINS (FLYE-D01)	CACHED	0	2026-07-06 22:45:56.705	45m 50s	3m 37s	98.3%	129 MB	148.8 MB	255.6 MB	74.3 MB
585	1f/e9a058	4322410	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (FLYE-SemiBin2-D06)	CACHED	0	2026-07-05 15:39:10.642	25m 15s	4s	73.9%	55.1 MB	1.2 GB	79.6 MB	22.1 KB
862	51/feb69c	4318171	NFCORE_MAG:MAG:BINNING:SPLIT_FASTA (METAMDBG-MetaBinner-D03)	CACHED	0	2026-07-04 06:26:52.126	2m 35s	1m 9s	94.7%	139.9 MB	344.2 MB	126.3 MB	87.2 MB
805	a5/42b9c0	4318580	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdes-D05-D05)	CACHED	0	2026-07-04 13:25:24.301	3h 24m 26s	3h 1m 16s	160.7%	2.6 GB	3.6 GB	55.6 GB	49.8 GB
755	33/7a2063	4325558	NFCORE_MAG:MAG:BINNING:SPLIT_FASTA (FLYE-MaxBin2-D08)	CACHED	0	2026-07-06 18:34:36.015	3m 45s	2m 59s	95.1%	255.2 MB	460.5 MB	266.7 MB	228.1 MB
816	88/d6e24e	4318577	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-D10-D10)	CACHED	0	2026-07-04 13:23:44.310	2h 7m 30s	1h 56m 51s	195.2%	2.2 GB	3.2 GB	43.8 GB	39.1 GB
828	a9/df4180	4321549	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-D01-D01)	CACHED	0	2026-07-05 07:37:38.930	5h 13m 11s	1h 50m 11s	196.5%	2.4 GB	3.4 GB	42.3 GB	37.7 GB
762	00/9dc60c	4318232	NFCORE_MAG:MAG:QUAST (SPAdes-D09)	CACHED	0	2026-07-04 08:57:17.575	4m 35s	4m 11s	97.3%	3.3 GB	4 GB	6.1 GB	348.8 MB
824	b8/c80928	4325681	NFCORE_MAG:MAG:BINNING:SPLIT_FASTA (FLYE-MetaBinner-D04)	CACHED	0	2026-07-06 23:09:26.762	21m 55s	2m 51s	98.2%	257.1 MB	461.4 MB	274.7 MB	235.7 MB
795	dc/da18c0	4318286	NFCORE_MAG:MAG:QUAST (SPAdesHybrid-D10)	CACHED	0	2026-07-04 10:28:13.277	3m 35s	3m 22s	96.9%	2.7 GB	3.3 GB	5.3 GB	281 MB
858	bd/1d47f5	4319098	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD (SPAdesHybrid-D08)	CACHED	0	2026-07-04 17:37:40.055	7m 5s	6m 27s	99.7%	2.5 GB	2.6 GB	1.9 GB	715 MB
831	93/b6e949	4318338	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-D06-D06)	CACHED	0	2026-07-04 11:07:08.412	4h 10m 1s	2h 59m 9s	194.7%	2.3 GB	3.3 GB	63.5 GB	56.8 GB
797	a6/013669	4318619	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (FLYE-D03)	CACHED	0	2026-07-04 14:34:24.500	20m 5s	45s	88.5%	261.5 MB	450.4 MB	399.7 MB	223.7 MB
851	70/673344	4319088	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-D02-D02)	CACHED	0	2026-07-04 17:08:29.959	1h 48m 55s	1h 20m 40s	194.6%	2.3 GB	3.3 GB	31.3 GB	27.8 GB
772	54/f3459c	4318317	NFCORE_MAG:MAG:QUAST (SPAdes-D08)	CACHED	0	2026-07-04 10:47:28.342	4m 55s	4m 16s	98.2%	3.3 GB	4.1 GB	6.3 GB	348.8 MB
853	f6/f51ce1	4321345	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD (SPAdesHybrid-D06)	CACHED	0	2026-07-05 04:33:03.687	13m	5m 42s	98.0%	2.2 GB	2.4 GB	1.7 GB	640.1 MB
856	34/850aa3	4318400	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdes-D06-D06)	CACHED	0	2026-07-04 12:20:08.846	3h 20m 36s	2h 38m 33s	195.8%	2.7 GB	3.6 GB	66.1 GB	59.3 GB
791	70/a05447	4324874	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (METAMDBG-D08)	CACHED	0	2026-07-06 12:04:09.601	2m 35s	1m 53s	76.7%	504.8 MB	692.6 MB	864 MB	530.8 MB
758	9f/418290	4318010	NFCORE_MAG:MAG:QUAST (MEGAHIT-D03)	CACHED	0	2026-07-04 02:40:35.733	5m 5s	4m 48s	96.6%	834.1 MB	1.1 GB	5.7 GB	388.1 MB
748	da/74a3a3	4318699	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (FLYE-MetaBinner-D03)	CACHED	0	2026-07-04 14:41:24.522	14m 5s	1s	73.7%	43 MB	1.2 GB	32.8 MB	6.4 KB
865	53/2e2794	4321400	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdesHybrid-D02-D02)	CACHED	0	2026-07-05 05:38:38.702	6h 39m 36s	1h 19m	196.1%	2.5 GB	3.5 GB	32.7 GB	29.1 GB
873	4a/4a5927	4320012	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD (SPAdesHybrid-D05)	CACHED	0	2026-07-04 21:16:32.170	39m 5s	5m 40s	98.3%	2.2 GB	2.4 GB	1.7 GB	638.5 MB
802	f9/9a8d68	4318337	NFCORE_MAG:MAG:QUAST (SPAdesHybrid-D01)	CACHED	0	2026-07-04 11:07:03.407	5m 20s	4m 36s	96.8%	3.5 GB	4.1 GB	6.5 GB	377.8 MB
869	85/430241	4318706	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-D04-D04)	CACHED	0	2026-07-04 14:55:29.587	5h 29m 56s	4h 23m 29s	198.3%	3 GB	3.9 GB	87 GB	77.7 GB
857	40/63aa51	4324825	NFCORE_MAG:MAG:BINNING:SPLIT_FASTA (FLYE-MaxBin2-D04)	CACHED	0	2026-07-06 11:14:19.435	42m 45s	3m 22s	98.4%	287.7 MB	492.7 MB	313.2 MB	274.7 MB
845	82/7c7e39	4318018	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-D08-D08)	CACHED	0	2026-07-04 02:42:15.748	1h 56m 31s	1h 56m 19s	195.8%	2.4 GB	3.4 GB	45.3 GB	40.3 GB
884	9a/c2fb3a	4318609	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (METAMDBG-COMEBin-unclassified-unrefined-D01)	CACHED	0	2026-07-04 13:57:44.398	10h 28m 3s	11m 55s	515.8%	13.2 GB	52.8 GB	12.2 GB	4.9 GB
829	40/825060	4325609	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (FLYE-D05)	CACHED	0	2026-07-06 19:57:51.200	2m 35s	1m 37s	69.1%	398.9 MB	586.8 MB	671 MB	400.5 MB
823	6a/74c02a	4318416	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (METAMDBG-D03)	CACHED	0	2026-07-04 12:26:28.869	1m 35s	49s	80.5%	270.3 MB	458.3 MB	395.3 MB	222.9 MB
868	38/ae4355	4323088	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD (SPAdesHybrid-D04)	CACHED	0	2026-07-05 21:20:41.682	45m 25s	10m 48s	97.8%	3.8 GB	4 GB	3 GB	1.1 GB
876	f1/ddd8df	4322145	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdesHybrid-D03-D03)	CACHED	0	2026-07-05 12:27:15.083	4h 56m 51s	3h 44m 2s	196.3%	2.8 GB	3.7 GB	73.6 GB	66.1 GB
709	0a/dbaf97	4326149	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (FLYE-MaxBin2-D09)	CACHED	0	2026-07-07 02:41:32.498	2m 10s	3s	71.1%	36.5 MB	1.2 GB	50.9 MB	9.3 KB
749	cf/6ae304	4318182	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (METAMDBG-MaxBin2-D03)	CACHED	0	2026-07-04 06:45:27.194	1m 5s	2s	80.4%	38.4 MB	1.2 GB	34.1 MB	6.4 KB
830	51/d2768a	4322099	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (FLYE-D04)	CACHED	0	2026-07-05 11:58:09.978	12m 35s	1m 48s	89.2%	536.3 MB	723.9 MB	945.8 MB	579.2 MB
826	a6/ce614c	4319085	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (FLYE-D07)	CACHED	0	2026-07-04 16:55:54.917	41m 45s	59s	93.4%	338.5 MB	528.4 MB	556.4 MB	325.9 MB
911	75/6927d9	4318366	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (FLYE-MetaBAT2-unclassified-unrefined-D07)	CACHED	0	2026-07-04 11:43:23.747	8h 23m 2s	12m 33s	433.5%	13 GB	52.8 GB	10.9 GB	4 GB
832	01/de5038	4321985	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (METAMDBG-D05)	CACHED	0	2026-07-05 11:01:29.758	39m 40s	1m 20s	92.0%	436.8 MB	624.7 MB	724.3 MB	439 MB
838	e1/dfec95	4325399	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (FLYE-D01)	CACHED	0	2026-07-06 15:53:10.473	2m 40s	1m 34s	59.4%	346.4 MB	534.1 MB	562.6 MB	330 MB
843	60/dde48a	4325567	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (FLYE-D06)	CACHED	0	2026-07-06 18:41:11.017	1m 40s	1m 22s	79.9%	391.2 MB	579 MB	650.8 MB	387.3 MB
874	5d/e5d590	4320048	NFCORE_MAG:MAG:QUAST (SPAdesHybrid-D05)	CACHED	0	2026-07-04 21:25:12.166	29m 25s	4m 39s	97.2%	3.5 GB	4 GB	6.4 GB	381.4 MB
848	55/5cd306	4320203	NFCORE_MAG:MAG:QUAST (SPAdesHybrid-D09)	CACHED	0	2026-07-04 21:54:37.272	8m	4m 44s	96.8%	3.6 GB	4.4 GB	6.5 GB	388.6 MB
850	4d/a89f7b	4321349	NFCORE_MAG:MAG:QUAST (SPAdesHybrid-D06)	CACHED	0	2026-07-05 04:39:23.743	21m 40s	4m 33s	96.0%	3.4 GB	3.9 GB	6.3 GB	368 MB
881	d7/f3581d	4318256	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdes-D01-D01)	CACHED	0	2026-07-04 09:24:22.673	2h 36m 11s	1h 40m 31s	195.3%	2.9 GB	3.9 GB	44.1 GB	39.4 GB
921	27/9bb45e	4325597	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_KMER (MEGAHIT-D07)	CACHED	0	2026-07-06 19:44:26.265	2m 40s	1m 51s	91.9%	485.5 MB	672.3 MB	565.9 MB	38.1 MB
892	00/b5e99a	4318289	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D10)	CACHED	0	2026-07-04 10:30:23.301	5h 4m 16s	1m 12s	96.4%	36.8 MB	97.5 MB	2.8 GB	13.4 MB
940	40/503f36	4319667	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D10)	CACHED	0	2026-07-04 20:25:25.575	17h 20m 30s	1m	101.7%	23.6 MB	84.5 MB	2.8 GB	5.7 MB
882	ec/03ce86	4325932	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdes-D07-D07)	CACHED	0	2026-07-07 00:15:51.958	16h 19m 33s	5h 56m 32s	195.8%	3.1 GB	4 GB	149.2 GB	134.2 GB
927	11/ba3d94	4325594	NFCORE_MAG:MAG:BINNING:CONVERT_DEPTHS (D07)	CACHED	0	2026-07-06 19:38:41.157	1m 5s	1s	51.2%	3.4 MB	15.7 MB	24.9 MB	15.6 MB
894	d6/991426	4318291	NFCORE_MAG:MAG:ALE (D10)	CACHED	0	2026-07-04 10:31:48.302	35m 20s	34m 30s	100.1%	6 GB	6 GB	5.9 GB	7 KB
925	bf/681c17	4326751	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D07)	CACHED	0	2026-07-07 19:59:40.439	7h 14m 11s	3m 41s	97.6%	78.6 MB	139.6 MB	9.1 GB	37.2 MB
752	f7/4538ea	4325559	NFCORE_MAG:MAG:BINNING:ADJUST_MAXBIN2_EXT (FLYE-D08)	CACHED	0	2026-07-06 18:34:56.009	1m 5s	271ms	21.5%	3.6 MB	4.8 MB	385.8 KB	1 KB
930	5f/ff9082	4320368	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D05)	CACHED	0	2026-07-04 22:46:27.472	18h 26m 58s	2m 40s	70.9%	63.1 MB	123.8 MB	3.4 GB	28.5 MB
952	41/eceb82	4320823	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D02)	CACHED	0	2026-07-05 00:29:47.744	17h 26m 48s	1m	99.2%	29.5 MB	90.4 MB	2.2 GB	9.5 MB
715	ed/fb2fa2	4325552	NFCORE_MAG:MAG:BINNING:ADJUST_MAXBIN2_EXT (METAMDBG-D08)	CACHED	0	2026-07-06 18:27:20.998	5m 5s	1.1s	7.2%	3.2 MB	4.8 MB	461.1 KB	1 KB
941	c9/1a1a95	4323312	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D01)	CACHED	0	2026-07-06 00:22:22.300	12h 4m 37s	1m 28s	98.2%	34.3 MB	94.9 MB	2.8 GB	12.4 MB
950	18/cde8f4	4319514	NFCORE_MAG:MAG:ALE (D06)	CACHED	0	2026-07-04 19:49:30.466	1h 13m 7s	43m 27s	99.2%	6.9 GB	6.9 GB	8.3 GB	8.3 KB
886	2f/8f31f8	4325602	NFCORE_MAG:MAG:BINNING:SPLIT_FASTA (METAMDBG-MetaBinner-D05)	CACHED	0	2026-07-06 19:48:21.174	2m 35s	1m 44s	99.8%	162.4 MB	366.9 MB	180.5 MB	141.4 MB
900	1e/053775	4325528	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D04)	CACHED	0	2026-07-06 17:49:15.721	8h 29m 47s	4m 4s	74.2%	95.4 MB	155.8 MB	5.8 GB	46.8 MB
910	08/79e6aa	4318845	NFCORE_MAG:MAG:ALE (D05)	CACHED	0	2026-07-04 16:08:24.788	42m	38m 19s	98.4%	6.9 GB	6.9 GB	7.1 GB	7.7 KB
859	9b/ecff06	4319100	NFCORE_MAG:MAG:QUAST (SPAdesHybrid-D08)	CACHED	0	2026-07-04 17:38:10.058	5m 35s	4m 51s	99.2%	3.8 GB	4.5 GB	6.7 GB	406.3 MB
923	1c/0d6936	4325596	NFCORE_MAG:MAG:BINNING:BINNING_METABINNER:METABINNER_TOOSHORT (MEGAHIT-D07)	CACHED	0	2026-07-06 19:43:21.164	1m 5s	5s	67.1%	649.7 MB	658.5 MB	529.2 MB	391 MB
907	e6/33e5b3	4318807	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D05)	CACHED	0	2026-07-04 16:01:19.754	13h 9m 29s	1m 23s	95.8%	30.4 MB	91.1 MB	3.4 GB	9.9 MB
902	13/728470	4325520	NFCORE_MAG:MAG:ALE (D04)	CACHED	0	2026-07-06 17:47:55.712	1h 7m 25s	1h 6m 3s	93.5%	14.8 GB	14.8 GB	12.3 GB	9.9 KB
944	39/f12b28	4319535	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D06)	CACHED	0	2026-07-04 19:56:30.485	17h 28m 55s	1m 35s	97.6%	30.8 MB	91.7 MB	4 GB	10.3 MB
932	5d/492240	4320375	NFCORE_MAG:MAG:ALE (D05)	CACHED	0	2026-07-04 22:49:17.434	1h 19m 30s	44m 23s	99.3%	8.3 GB	8.3 GB	7.2 GB	7.7 KB
819	0b/2c4d55	4318202	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (METAMDBG-MaxBin2-D10)	CACHED	0	2026-07-04 07:27:42.310	1h 13m 5s	1s	74.8%	37.8 MB	1.2 GB	30 MB	5.9 KB
926	91/803e97	4326753	NFCORE_MAG:MAG:ALE (D07)	CACHED	0	2026-07-07 20:02:50.464	1h 53m	1h 51m 50s	99.1%	12.4 GB	12.4 GB	18.7 GB	14.1 KB
914	c8/87f058	4324861	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CONCOCTCOVERAGETABLE (MEGAHIT-D07)	CACHED	0	2026-07-06 11:58:39.564	7m 30s	6m 44s	96.9%	265.2 MB	455.9 MB	13.9 GB	23.4 MB
855	77/d30c56	4324864	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_EXTRACTFASTABINS (FLYE-D09)	CACHED	0	2026-07-06 11:58:44.596	1m 40s	1m 14s	93.6%	412.4 MB	600 MB	695.2 MB	416.2 MB
893	fd/7f411f	4318298	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (SPAdes-D10)	CACHED	0	2026-07-04 10:36:13.341	1m 5s	7s	69.8%	138.5 MB	378.9 MB	343.7 MB	316.5 MB
942	9b/82ec0d	4319665	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (MEGAHIT-D10)	CACHED	0	2026-07-04 20:25:10.568	11m 5s	7s	49.2%	123.5 MB	367.5 MB	318.3 MB	279.2 MB
962	51/f8fcc3	4319864	NFCORE_MAG:MAG:BINNING:METABAT2_JGISUMMARIZEBAMCONTIGDEPTHS_SHORTREAD (D06)	CACHED	0	2026-07-04 20:52:27.096	17h 24m 3s	2m 14s	102.3%	67.6 MB	128.4 MB	4 GB	30.9 MB
958	38/269cb9	4319939	NFCORE_MAG:MAG:ALE (D06)	CACHED	0	2026-07-04 21:02:37.116	51m	50m 26s	98.9%	8.2 GB	8.2 GB	8.4 GB	8.3 KB
871	05/e437eb	4323078	NFCORE_MAG:MAG:QUAST (SPAdesHybrid-D04)	CACHED	0	2026-07-05 21:17:06.666	38m	8m 32s	92.4%	6 GB	6.9 GB	9.4 GB	668.6 MB
948	0d/66e4ed	4319676	NFCORE_MAG:MAG:ALE (D10)	CACHED	0	2026-07-04 20:27:45.579	35m 47s	27m 5s	97.9%	5.6 GB	5.6 GB	5.9 GB	7 KB
901	7d/780674	4325517	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (SPAdes-D04)	CACHED	0	2026-07-06 17:47:10.704	2m 5s	14s	65.0%	123.8 MB	368.8 MB	786.3 MB	802.9 MB
602	73/058ecd	4325462	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (FLYE-MetaBAT2-D06)	CACHED	0	2026-07-06 17:17:50.644	28m 15s	10s	62.6%	65.7 MB	1.3 GB	73.2 MB	28.7 KB
924	b6/1cbde3	4326754	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (SPAdesHybrid-D07)	CACHED	0	2026-07-07 20:05:45.456	1m 5s	10s	71.2%	141.8 MB	379.7 MB	663.2 MB	669.1 MB
956	73/1c5ba0	4320824	NFCORE_MAG:MAG:ALE (D02)	CACHED	0	2026-07-05 00:29:57.708	21m 50s	18m 53s	99.0%	6.5 GB	6.5 GB	4.7 GB	6.2 KB
728	e8/5164ae	4323764	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (METAMDBG-MaxBin2-D09)	CACHED	0	2026-07-06 03:49:28.180	51m 55s	3s	59.1%	45 MB	1.2 GB	56.2 MB	10.9 KB
946	c9/eb4513	4319528	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (MEGAHIT-D06)	CACHED	0	2026-07-04 19:53:30.476	27m 5s	7s	64.3%	123 MB	364.8 MB	383.2 MB	346.8 MB
885	56/0309fb	4318260	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdes-D09-D09)	CACHED	0	2026-07-04 09:32:07.677	2h 43m 46s	1h 47m 41s	194.8%	2.7 GB	3.7 GB	43.6 GB	38.9 GB
931	ab/c1c179	4320351	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (SPAdes-D05)	CACHED	0	2026-07-04 22:42:42.419	41m 15s	8s	69.4%	141.7 MB	384.2 MB	458.5 MB	452.2 MB
943	88/567524	4323314	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (MEGAHIT-D01)	CACHED	0	2026-07-06 00:22:32.320	14m 10s	7s	69.1%	124.1 MB	365.8 MB	405.4 MB	370.2 MB
808	90/a4e788	4318570	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (FLYE-MetaBinner-D10)	CACHED	0	2026-07-04 13:22:39.278	60s	2s	74.9%	43.3 MB	1.2 GB	34.4 MB	6.4 KB
918	57/e301a1	4326254	NFCORE_MAG:MAG:BINNING:SPLIT_FASTA (FLYE-MetaBinner-D01)	CACHED	0	2026-07-07 04:35:27.838	2m 35s	1m 21s	97.2%	135.2 MB	339.8 MB	143.2 MB	104.2 MB
906	33/b6c4bf	4318815	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (MEGAHIT-D05)	CACHED	0	2026-07-04 16:03:24.763	8m 15s	11s	37.5%	114.7 MB	356 MB	383 MB	346.4 MB
681	44/120591	4326114	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (METAMDBG-MetaBinner-D02)	CACHED	0	2026-07-07 02:02:52.316	26m 50s	3s	74.0%	41.4 MB	1.2 GB	76 MB	14.1 KB
949	06/dad9b0	4323301	NFCORE_MAG:MAG:ALE (D01)	CACHED	0	2026-07-06 00:18:12.279	31m 25s	26m 22s	99.4%	7.3 GB	7.4 GB	6 GB	6.8 KB
526	52/74e452	4322295	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (METAMDBG-COMEBin-D04)	CACHED	0	2026-07-05 13:35:05.259	1h 46m 15s	9s	50.6%	61.8 MB	1.3 GB	140.6 MB	49.8 KB
953	8f/bd9131	4320822	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (MEGAHIT-D02)	CACHED	0	2026-07-05 00:29:47.723	3m 5s	8s	56.9%	127.1 MB	371.4 MB	361.2 MB	324.3 MB
971	33/a22da4	4322198	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (METAMDBG-MetaBAT2-unclassified-unrefined-D09)	CACHED	0	2026-07-05 12:54:30.153	13h 14m 52s	14m 27s	503.6%	13.7 GB	53 GB	13.2 GB	5.9 GB
994	36/d8dcac	4318079	NFCORE_MAG:MAG:BIN_QC:CHECKM2_PREDICT (METAMDBG-SemiBin2-unclassified-unrefined-D03)	CACHED	0	2026-07-04 03:56:41.917	2h 39m 10s	9m 42s	434.4%	12.8 GB	51.6 GB	9.8 GB	3 GB
891	e0/661317	4318375	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdes-D08-D08)	CACHED	0	2026-07-04 11:53:23.788	2h 59m 41s	1h 51m 16s	194.8%	2.8 GB	3.7 GB	47.2 GB	42.1 GB
889	77/5df6c2	4318023	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-D03-D03)	CACHED	0	2026-07-04 02:47:00.759	3h 18m 6s	3h 17m 19s	196.9%	2.5 GB	3.4 GB	70.7 GB	63.2 GB
904	15/9ce38c	4318247	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (SPAdes-D02-D02)	CACHED	0	2026-07-04 09:12:27.613	1h 15m 11s	1h 14m 33s	193.9%	2.6 GB	3.6 GB	32.6 GB	29 GB
959	ea/7ded2a	4319797	NFCORE_MAG:MAG:BINNING:FASTA_BINNING_CONCOCT:CONCOCT_CUTUPFASTA (SPAdes-D06)	CACHED	0	2026-07-04 20:45:22.068	7m 5s	10s	67.9%	120.8 MB	363.5 MB	457.3 MB	454.9 MB
934	4f/585e79	4318325	NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-D09-D09)	CACHED	0	2026-07-04 10:56:08.368	3h 1m 36s	1h 56m 23s	196.7%	2.4 GB	3.4 GB	41.9 GB	37.3 GB
581	b9/37e7c9	4324886	NFCORE_MAG:MAG:BINNING:SEQKIT_STATS (FLYE-MetaBAT2-D08)	CACHED	0	2026-07-06 12:09:59.594	1m 5s	7s	90.8%	72 MB	1.3 GB	89.2 MB	31.5 KB
